tsne_x,tsne_y,file_name,sound_type,id,gender,age,native_language,country,health,grid_x,grid_y,start_time,end_time
0.85488147,0.7585903,f3024_0_throatclearing,throatclearing,f3024, female,55, United States of America, EN, no,142,129,19862.604,19863.684
0.76116276,0.8351268,f1995_0_throatclearing,throatclearing,f1995, female,39, India, EN, yes,123,142,19863.684,19864.764
0.51560956,0.59213567,m2760_0_throatclearing,throatclearing,m2760, male,26, United States of America, EN, no,50,87,19864.764,19865.592
0.5788706,0.94997215,f2022_0_cough,cough,f2022, female,51, United States of America, EN, no,85,139,19865.592,19866.672
0.5405332,0.1536209,m1410_0_sniff,sniff,m1410, male,21, United States of America, EN, no,31,14,19866.672,19867.752
0.4960354,0.67837024,m0720_0_cough,cough,m0720, male,56, United States of America, EN, no,51,98,19867.752,19868.832
0.70079243,0.049235366,f3312_0_sniff,sniff,f3312, female,21, Brazil, EN, no,102,7,19868.832,19869.912
0.17177019,0.40637887,f0735_0_laughter,laughter,f0735, female,36, United States of America, EN, no,21,35,19869.912,19870.992
0.39681596,0.8669085,m2197_0_cough,cough,m2197, male,47, United States of America, EN, no,17,136,19870.992,19872.072
0.5160834,0.45663866,f2551_0_throatclearing,throatclearing,f2551, female,18, Canada, EN, no,52,62,19872.072,19873.152
0.63958645,0.6818499,m2793_0_throatclearing,throatclearing,m2793, male,31, India, HI, yes,88,102,19873.152,19874.232
0.7161733,0.7905803,f1966_0_throatclearing,throatclearing,f1966, female,24, Italy, IT, no,114,128,19874.232,19875.312
0.58816224,0.56909543,f1991_0_sneeze,sneeze,f1991, female,21, Italy, IT, no,71,87,19875.312,19876.392
0.56601626,0.7252266,m2517_0_throatclearing,throatclearing,m2517, male,28, India, HI, no,69,107,19876.392,19877.472
0.6869963,0.6950881,m3091_0_throatclearing,throatclearing,m3091, male,28, Spain, PT, no,103,106,19877.472,19878.552
0.79985505,0.67224264,m1920_0_throatclearing,throatclearing,m1920, male,47, United States of America, EN, no,126,102,19878.552,19879.632
0.15060715,0.49552473,m3092_0_laughter,laughter,m3092, male,30, Brazil, PT, no,16,66,19879.632,19880.712
0.9093732,0.192347,m0261_0_sigh,sigh,m0261, male,29, United States of America, EN, no,132,4,19880.712,19881.792
0.62715846,0.91023487,f1118_0_cough,cough,f1118, female,36, United States of America, EN, no,107,139,19881.792,19882.872
0.7355328,0.26169205,m0848_0_throatclearing,throatclearing,m0848, male,30, Brazil, PT, no,102,37,19882.872,19883.952
0.6663545,0.24559659,m3234_0_sneeze,sneeze,m3234, male,52, Italy, IT, no,86,33,19883.952,19885.032
0.6262375,0.2295053,m3338_0_sniff,sniff,m3338, male,59, United States of America, EN, no,70,31,19885.032,19886.112
0.47588834,0.80879116,m2008_0_cough,cough,m2008, male,25, United States of America, EN, no,47,120,19886.112,19887.192
0.7605354,0.45285437,f1001_0_sigh,sigh,f1001, female,34, United States of America, EN, no,107,68,19887.192,19888.272
0.016262561,0.47158784,f3090_0_laughter,laughter,f3090, female,38, United States of America, EN, no,0,56,19888.272,19889.352
0.67416453,0.026407696,f0228_0_sniff,sniff,f0228, female,35, United States of America, EN, no,89,3,19889.352,19890.432
0.16379449,0.36148039,f3085_0_laughter,laughter,f3085, female,29, United States of America, EN, no,17,13,19890.432,19891.512
0.47502068,0.6627273,m2761_0_sneeze,sneeze,m2761, male,34, India, ML, no,44,95,19891.512,19892.592
0.9186581,0.4057369,m0503_0_sigh,sigh,m0503, male,61, United States of America, EN, no,137,75,19892.592,19893.672
0.5489688,0.10455682,f0888_0_sniff,sniff,f0888, female,34, United States of America, EN, no,28,9,19893.672,19894.752
0.11532267,0.45273986,m0722_0_laughter,laughter,m0722, male,33, India, HI, no,12,51,19894.752,19895.832
0.61813694,0.6899641,m3251_0_throatclearing,throatclearing,m3251, male,69, United States of America, EN, no,83,102,19895.832,19896.912
0.82067347,0.49724692,f2265_0_sigh,sigh,f2265, female,24, United States of America, EN, no,130,91,19896.912,19897.992
0.81935084,0.80876786,f1922_0_throatclearing,throatclearing,f1922, female,25, United States of America, EN, no,138,139,19897.992,19899.072
0.5274116,0.59127754,f3093_0_throatclearing,throatclearing,f3093, female,29, United States of America, EN, no,54,87,19899.072,19900.152
0.825344,0.34221318,f3079_0_sigh,sigh,f3079, female,43, United States of America, EN, no,112,47,19900.152,19901.232
0.8968399,0.22606133,m2064_0_sigh,sigh,m2064, male,34, Brazil, PT, no,129,15,19901.232,19902.312
0.87619174,0.35538122,m3278_0_sigh,sigh,m3278, male,30, Brazil, PT, no,122,53,19902.312,19903.392
0.5957835,0.9634335,f0979_0_cough,cough,f0979, female,24, United Kingdom, EN, no,95,141,19903.392,19904.472
0.4060732,0.75742936,m2553_0_throatclearing,throatclearing,m2553, male,36, United States of America, EN, no,24,111,19904.472,19905.552
0.11418383,0.49083352,m1593_0_laughter,laughter,m1593, male,21, United States of America, EN, no,11,66,19905.552,19906.632
0.16573995,0.37473565,f0728_0_laughter,laughter,f0728, female,39, United States of America, EN, no,18,19,19906.632,19907.532
0.5107102,0.49360296,f1191_0_sneeze,sneeze,f1191, female,41, United States of America, EN, no,51,71,19907.532,19908.612
0.5825405,0.97726107,f0689_0_cough,cough,f0689, female,32, United States of America, EN, no,86,143,19908.612,19909.692
0.6239607,0.6989785,m2724_0_throatclearing,throatclearing,m2724, male,22, Canada, EN, no,85,104,19909.692,19910.772
0.6870326,0.6068148,m1424_0_sneeze,sneeze,m1424, male,30, India, EN, no,99,95,19910.772,19911.852
0.13595442,0.5771834,m0577_0_laughter,laughter,m0577, male,33, United States of America, EN, no,11,113,19911.852,19912.932
0.18425886,0.49602148,m0562_0_laughter,laughter,m0562, male,32, United States of America, EN, no,21,64,19912.932,19914.012
0.6283879,0.46474093,f0830_0_sneeze,sneeze,f0830, female,34, United States of America, EN, no,81,67,19914.012,19915.092
0.6425419,0.54001826,m1471_0_sneeze,sneeze,m1471, male,23, Brazil, PT, no,88,84,19915.092,19916.172
0.6436612,0.44662955,m0171_0_sneeze,sneeze,m0171, male,49, United States of America, EN, no,85,65,19916.172,19917.252
0.9838241,0.3384149,f2989_0_sigh,sigh,f2989, female,59, United States of America, EN, no,142,56,19917.252,19918.332
0.8553394,0.48125586,m2706_0_sigh,sigh,m2706, male,24, United States of America, EN, no,136,93,19918.332,19919.412
0.68162876,0.014710803,m0921_0_sniff,sniff,m0921, male,25, United States of America, EN, no,92,1,19919.412,19920.492
0.73890543,0.12349492,f2675_0_sneeze,sneeze,f2675, female,37, India, ML, no,110,9,19920.492,19921.572
0.068014756,0.5421655,m2236_0_laughter,laughter,m2236, male,33, India, HI, no,5,98,19921.572,19922.652
0.09006365,0.4685421,m2223_0_laughter,laughter,m2223, male,26, United States of America, EN, no,8,53,19922.652,19923.732
0.63207334,0.42999735,m2395_0_sneeze,sneeze,m2395, male,48, United States of America, EN, no,81,62,19923.732,19924.812
0.6084873,0.8801074,f2620_0_sneeze,sneeze,f2620, female,38, United States of America, EN, no,93,132,19924.812,19925.892
0.7214617,0.6473625,f2108_0_throatclearing,throatclearing,f2108, female,37, India, TA, no,109,99,19925.892,19926.972
0.957591,0.35674745,f1850_0_sigh,sigh,f1850, female,24, United States of America, EN, no,140,60,19926.972,19928.052
0.6579352,0.03986733,m1593_0_sniff,sniff,m1593, male,21, United States of America, EN, no,80,5,19928.052,19929.132
0.6518534,0.5964713,f0716_0_cough,cough,f0716, female,25, United States of America, EN, no,90,93,19929.132,19930.212
0.6326945,0.11053164,f1176_0_sniff,sniff,f1176, female,25, United States of America, EN, no,73,14,19930.212,19931.292
0.8848502,0.241982,m2219_0_sigh,sigh,m2219, male,41, United States of America, EN, no,124,26,19931.292,19932.372
0.59734994,0.1519725,m2536_0_sniff,sniff,m2536, male,31, United States of America, EN, no,56,19,19932.372,19933.452
0.605235,0.84472126,f1104_0_cough,cough,f1104, female,32, United States of America, EN, no,86,125,19933.452,19934.532
0.59550965,0.12235249,f0234_0_sniff,sniff,f0234, female,28, United States of America, EN, no,53,14,19934.532,19935.612
0.5859771,0.75407696,m2339_0_throatclearing,throatclearing,m2339, male,32, India, TA, no,76,115,19935.612,19936.692
0.7566975,0.46665466,f1591_0_laughter,laughter,f1591, female,26, United Kingdom, EN, no,108,72,19936.692,19937.772
0.56252766,0.91427267,f1454_0_cough,cough,f1454, female,31, United States of America, EN, no,74,132,19937.772,19938.852
0.61372715,0.08489401,f3291_0_sniff,sniff,f3291, female,23, United States of America, EN, no,62,10,19938.852,19939.932
0.5373255,0.16632159,f3147_0_sniff,sniff,f3147, female,35, Spain, ES, no,31,15,19939.932,19941.012
0.83377576,0.7299701,f1782_0_cough,cough,f1782, female,30, United States of America, EN, no,136,121,19941.012,19942.092
0.591059,0.6959702,m0575_0_cough,cough,m0575, male,18, United States of America, EN, no,75,102,19942.092,19943.172
0.72805136,0.022030968,m0507_0_sniff,sniff,m0507, male,27, United States of America, EN, no,123,0,19943.172,19944.252
0.39606816,0.55242,m1192_0_laughter,laughter,m1192, male,28, United States of America, EN, no,36,77,19944.252,19945.332
0.5644935,0.9023316,f0190_0_cough,cough,f0190, female,34, United States of America, EN, no,75,130,19945.332,19946.412
0.49558616,0.37959215,m2137_0_throatclearing,throatclearing,m2137, male,24, Brazil, PT, no,41,38,19946.412,19947.492
0.72030216,0.6827723,m0886_0_throatclearing,throatclearing,m0886, male,29, United States of America, EN, no,109,103,19947.492,19948.572
0.65869975,0.6294485,m1367_0_cough,cough,m1367, male,32, India, TA, no,95,95,19948.572,19949.652
0.7260197,0.4672187,m3032_0_sigh,sigh,m3032, male,42, United States of America, EN, no,102,71,19949.652,19950.732
0.10595375,0.49954745,m1187_0_laughter,laughter,m1187, male,24, France, FR, no,10,70,19950.732,19951.812
0.40812135,0.8249546,m0025_0_cough,cough,m0025, male,33, United States of America, EN, no,23,125,19951.812,19952.892
0.40922052,0.482538,m2692_0_cough,cough,m2692, male,26, Italy, AR, no,34,67,19952.892,19953.972
0.6419329,0.55635154,m0655_0_sneeze,sneeze,m0655, male,25, Brazil, PT, no,89,86,19953.972,19955.052
0.57946366,0.850315,f2171_0_throatclearing,throatclearing,f2171, female,67, United States of America, EN, no,77,124,19955.052,19956.132
0.3452881,0.8577021,m1637_0_cough,cough,m1637, male,24, United States of America, EN, no,4,138,19956.132,19957.212
0.55081546,0.27881595,m1355_0_sneeze,sneeze,m1355, male,26, United States of America, EN, no,45,35,19957.212,19958.292
0.85681695,0.4625721,f2530_0_sigh,sigh,f2530, female,32, United States of America, EN, no,132,86,19958.292,19959.372
0.68602896,0.6867093,m0875_0_throatclearing,throatclearing,m0875, male,29, United States of America, EN, no,103,105,19959.372,19960.236
0.696077,0.021772705,m2910_0_sniff,sniff,m2910, male,28, United States of America, EN, no,100,2,19960.236,19961.316
0.96463084,0.3632922,m2731_0_sigh,sigh,m2731, male,35, Pakistan, UR, no,142,64,19961.316,19962.396
0.3941622,0.59305596,m1347_1_laughter,laughter,m1347, male,33, Italy, EN, no,35,91,19962.396,19963.476
0.12887862,0.4012425,f2620_0_laughter,laughter,f2620, female,38, United States of America, EN, no,13,32,19963.476,19964.556
0.12535462,0.46598,f2635_0_laughter,laughter,f2635, female,57, Iran, FA, no,13,54,19964.556,19965.636
0.44933474,0.28831437,f2182_0_throatclearing,throatclearing,f2182, female,31, India, TA, no,24,21,19965.636,19966.716
0.80493796,0.69446045,m2340_0_throatclearing,throatclearing,m2340, male,23, India, TE, no,127,109,19966.716,19967.796
0.6754978,0.15257756,f1800_0_sniff,sniff,f1800, female,22, United States of America, EN, no,87,20,19967.796,19968.876
0.060392965,0.4906945,m0163_0_laughter,laughter,m0163, male,28, Italy, IT, no,3,65,19968.876,19969.956
0.9784252,0.323987,f1867_0_sigh,sigh,f1867, female,32, United States of America, EN, no,141,49,19969.956,19971.036
0.5587837,0.03199309,m0498_0_sniff,sniff,m0498, male,23, United Kingdom, BN, no,28,1,19971.036,19972.116
0.653569,0.66725546,m3228_0_throatclearing,throatclearing,m3228, male,21, United States of America, EN, no,93,99,19972.116,19973.196
0.07038206,0.5197298,m2637_0_laughter,laughter,m2637, male,33, United States of America, EN, no,5,81,19973.196,19974.276
0.830258,0.47705907,f0488_0_sigh,sigh,f0488, female,35, United States of America, EN, no,127,86,19974.276,19975.356
0.18724436,0.43875295,f0859_1_laughter,laughter,f0859, female,27, Australia, EN, no,23,48,19975.356,19976.436
0.9530946,0.21566212,f2252_0_sigh,sigh,f2252, female,26, United Kingdom, EN, no,139,8,19976.436,19977.516
0.6742539,0.16448087,m2810_0_sneeze,sneeze,m2810, male,38, Italy, IT, no,88,22,19977.516,19978.596
0.89765775,0.36224756,m2053_0_sigh,sigh,m2053, male,25, United States of America, EN, no,128,57,19978.596,19979.676
0.3614502,0.7842464,m1858_0_cough,cough,m1858, male,39, United States of America, ES, no,11,115,19979.676,19980.756
0.6547159,0.6743196,f3019_0_throatclearing,throatclearing,f3019, female,40, United States of America, EN, no,93,101,19980.756,19981.836
0.56253624,0.690536,m0965_1_throatclearing,throatclearing,m0965, male,30, India, ML, no,67,102,19981.836,19982.916
0.6467138,0.35230264,f2104_0_sneeze,sneeze,f2104, female,39, United States of America, EN, no,82,49,19982.916,19983.996
0.5594464,0.9805579,f2948_0_cough,cough,f2948, female,38, United States of America, EN, no,78,143,19983.996,19985.076
0.752328,0.4612579,f0197_0_sigh,sigh,f0197, female,28, Italy, IT, no,107,70,19985.076,19986.156
0.040919192,0.51150125,m1837_0_laughter,laughter,m1837, male,34, United States of America, EN, no,1,77,19986.156,19987.236
0.17663516,0.38996676,f3115_0_laughter,laughter,f3115, female,41, United States of America, EN, no,22,29,19987.236,19988.316
0.35108408,0.8925748,m2800_0_cough,cough,m2800, male,34, United Kingdom, EN, no,4,141,19988.316,19989.396
0.59559625,0.1530137,m2782_0_sniff,sniff,m2782, male,22, United States of America, EN, no,54,19,19989.396,19990.476
0.7149535,0.59392655,m0722_0_sneeze,sneeze,m0722, male,33, India, HI, no,107,92,19990.476,19991.556
0.5029722,0.44157937,m1222_0_sneeze,sneeze,m1222, male,36, Colombia, ES, no,49,58,19991.556,19992.636
0.6877759,0.21406205,m0959_0_sigh,sigh,m0959, male,41, United States of America, EN, no,91,30,19992.636,19993.716
0.726962,0.016027946,m0135_0_sniff,sniff,m0135, male,23, United States of America, KO, no,122,0,19993.716,19994.796
0.14090456,0.5518109,m2843_0_laughter,laughter,m2843, male,19, United States of America, EN, no,12,101,19994.796,19995.876
0.59231603,0.96116054,f1428_0_throatclearing,throatclearing,f1428, female,27, United States of America, EN, no,91,141,19995.876,19996.956
0.06523096,0.57057977,m2856_0_laughter,laughter,m2856, male,52, United States of America, EN, no,2,117,19996.956,19998.036
0.4827422,0.68927354,m0417_0_cough,cough,m0417, male,41, United States of America, EN, no,46,98,19998.036,19999.116
0.8609911,0.3264818,f2413_0_sigh,sigh,f2413, female,44, United States of America, EN, no,118,45,19999.116,20000.196
0.757767,0.14736062,f1692_0_sniff,sniff,f1692, female,74, United States of America, EN, no,115,11,20000.196,20001.276
0.6415471,0.556273,m1277_0_sneeze,sneeze,m1277, male,26, Brazil, PT, no,88,86,20001.276,20002.356
0.5826753,0.7446768,m2859_0_throatclearing,throatclearing,m2859, male,31, Brazil, PT, no,75,113,20002.356,20003.436
0.5865317,0.09859177,f0080_0_sniff,sniff,f0080, female,49, United States of America, EN, no,48,12,20003.436,20004.516
0.7265546,0.13189806,m1277_0_sniff,sniff,m1277, male,26, Brazil, PT, no,104,13,20004.516,20005.596
0.71942806,0.517012,m1938_0_sigh,sigh,m1938, male,63, United States of America, EN, no,104,83,20005.596,20006.676
0.96535736,0.28015688,f0925_0_sigh,sigh,f0925, female,29, United States of America, EN, no,139,32,20006.676,20007.756
0.7898634,0.77889705,f1242_0_throatclearing,throatclearing,f1242, female,39, United States of America, EN, no,127,128,20007.756,20008.836
0.6414331,0.37558195,m2932_0_sneeze,sneeze,m2932, male,20, United States of America, EN, no,81,52,20008.836,20009.916
0.5668083,0.73030746,m0506_0_throatclearing,throatclearing,m0506, male,34, United States of America, EN, no,69,108,20009.916,20010.996
0.6574385,0.72003907,m1080_0_throatclearing,throatclearing,m1080, male,24, United States of America, EN, no,97,111,20010.996,20012.076
0.38374364,0.47820428,f2026_0_sneeze,sneeze,f2026, female,27, India, TA, no,29,59,20012.076,20013.156
0.5282909,0.4524081,m2593_0_sneeze,sneeze,m2593, male,25, India, EN, yes,54,60,20013.156,20014.236
0.5739944,0.15230629,m1948_0_sniff,sniff,m1948, male,29, United States of America, EN, no,44,17,20014.236,20015.316
0.5033783,0.5100087,m2967_0_sneeze,sneeze,m2967, male,28, Brazil, PT, no,48,76,20015.316,20016.396
0.7800802,0.8208931,f0737_0_throatclearing,throatclearing,f0737, female,52, United States of America, EN, no,128,138,20016.396,20017.476
0.22848338,0.5278927,m3117_0_laughter,laughter,m3117, male,39, Spain, FR, no,22,80,20017.476,20018.556
0.44314954,0.41308463,m2998_0_sneeze,sneeze,m2998, male,32, United States of America, EN, no,35,44,20018.556,20019.636
0.18232952,0.56654036,m3102_0_laughter,laughter,m3102, male,36, United States of America, EN, no,16,105,20019.636,20020.716
0.5893098,0.7190236,m0771_0_throatclearing,throatclearing,m0771, male,24, United States of America, EN, no,75,106,20020.716,20021.796
0.5642928,0.22143987,m2539_0_sneeze,sneeze,m2539, male,28, India, ML, no,49,27,20021.796,20022.876
0.21271211,0.41337845,f1654_0_laughter,laughter,f1654, female,32, United States of America, EN, no,26,38,20022.876,20023.956
0.59555143,0.36073714,m1506_0_sneeze,sneeze,m1506, male,23, United States of America, EN, no,64,46,20023.956,20025.036
0.89532584,0.3140561,m0282_0_sigh,sigh,m0282, male,34, United States of America, EN, no,125,42,20025.036,20026.116
0.09843603,0.5232635,m1257_0_laughter,laughter,m1257, male,29, United States of America, EN, no,8,84,20026.116,20027.196
0.52149147,0.38241535,m0006_0_sneeze,sneeze,m0006, male,29, United States of America, EN, no,48,41,20027.196,20028.276
0.72697353,0.599638,m1553_0_sneeze,sneeze,m1553, male,35, United States of America, EN, no,110,94,20028.276,20029.356
0.5100489,0.70737803,f0912_0_sneeze,sneeze,f0912, female,34, United States of America, EN, no,55,103,20029.356,20030.436
0.89063877,0.43002367,m2147_0_sigh,sigh,m2147, male,29, United Kingdom, EN, no,135,79,20030.436,20031.516
0.92538327,0.37291566,m1581_0_sigh,sigh,m1581, male,36, United States of America, EN, no,134,63,20031.516,20032.596
0.69942033,0.537457,m1958_0_sneeze,sneeze,m1958, male,36, United States of America, EN, no,101,86,20032.596,20033.676
0.9519617,0.25767243,f0912_0_sigh,sigh,f0912, female,34, United States of America, EN, no,137,26,20033.676,20034.756
0.1753158,0.39735422,f1008_0_laughter,laughter,f1008, female,22, United States of America, EN, no,22,32,20034.756,20035.836
0.58467776,0.64332736,m0708_0_throatclearing,throatclearing,m0708, male,27, Brazil, PT, no,73,95,20035.836,20036.916
0.795755,0.47328702,f2659_0_sigh,sigh,f2659, female,23, Brazil, PT, no,118,80,20036.916,20037.996
0.93885756,0.36930212,m2458_0_sigh,sigh,m2458, male,30, Brazil, PT, no,138,63,20037.996,20039.076
0.62786937,0.7903843,f0324_0_cough,cough,f0324, female,49, Brazil, PT, no,88,117,20039.076,20040.156
0.67096287,0.7986013,f0124_0_throatclearing,throatclearing,f0124, female,31, Brazil, PT, no,102,124,20040.156,20041.236
0.75693303,0.807124,f2895_0_throatclearing,throatclearing,f2895, female,21, United States of America, EN, no,122,134,20041.236,20042.316
0.363497,0.8466039,m2176_0_cough,cough,m2176, male,32, United States of America, EN, no,8,134,20042.316,20043.396
0.36167324,0.84312934,m3234_0_cough,cough,m3234, male,52, Italy, IT, no,8,133,20043.396,20044.476
0.6193763,0.12139111,f0606_0_sniff,sniff,f0606, female,36, United States of America, EN, no,67,15,20044.476,20045.556
0.56111133,0.9486327,f0674_0_cough,cough,f0674, female,38, United States of America, EN, yes,75,137,20045.556,20046.636
0.79377663,0.6436656,m0162_0_throatclearing,throatclearing,m0162, male,26, United States of America, EN, no,127,96,20046.636,20047.716
0.5147436,0.6996158,m1483_0_cough,cough,m1483, male,20, United States of America, EN, no,56,102,20047.716,20048.796
0.6798822,0.51429874,f1014_0_sniff,sniff,f1014, female,31, United States of America, EN, no,95,80,20048.796,20049.876
0.60373974,0.49311703,f3257_0_sneeze,sneeze,f3257, female,28, Italy, IT, no,74,72,20049.876,20050.956
0.5102419,0.96049434,f0984_0_cough,cough,f0984, female,38, Canada, EN, no,49,140,20050.956,20052.036
0.6784904,0.8060123,f1451_0_throatclearing,throatclearing,f1451, female,33, United States of America, EN, no,106,126,20052.036,20053.116
0.12588374,0.40366942,f1255_0_laughter,laughter,f1255, female,25, United States of America, EN, no,13,34,20053.116,20054.196
0.5519963,0.36082044,m1693_0_throatclearing,throatclearing,m1693, male,24, United States of America, EN, no,51,40,20054.196,20055.276
0.6691683,0.7636455,f2866_0_throatclearing,throatclearing,f2866, female,30, United States of America, EN, no,98,116,20055.276,20056.356
0.55573195,0.8234301,f3202_0_sneeze,sneeze,f3202, female,24, United States of America, EN, no,69,120,20056.356,20057.436
0.96326965,0.2831574,f3327_0_sigh,sigh,f3327, female,57, United States of America, EN, no,138,34,20057.436,20058.516
0.6637962,0.60318565,m1417_0_throatclearing,throatclearing,m1417, male,31, United States of America, EN, no,93,93,20058.516,20059.596
0.79973644,0.7121062,m0191_0_throatclearing,throatclearing,m0191, male,64, United States of America, EN, no,126,113,20059.596,20060.676
0.44704866,0.83732283,m0831_0_cough,cough,m0831, male,21, United States of America, EN, no,35,126,20060.676,20061.756
0.73337257,0.67378366,m2820_0_throatclearing,throatclearing,m2820, male,24, India, ML, no,112,101,20061.756,20062.692
0.613773,0.85233086,f1099_0_sniff,sniff,f1099, female,31, United States of America, EN, no,91,128,20062.692,20063.772
0.9412188,0.23586565,m3067_0_sigh,sigh,m3067, male,28, Poland, PL, no,135,20,20063.772,20064.852
0.6076195,0.53164387,m0123_0_sneeze,sneeze,m0123, male,30, India, ML, no,75,80,20064.852,20065.536
0.6208319,0.40492818,f0862_0_sneeze,sneeze,f0862, female,24, United States of America, EN, no,75,56,20065.536,20066.616
0.49953192,0.42177755,f0496_0_sneeze,sneeze,f0496, female,38, United States of America, EN, no,47,53,20066.616,20067.3
0.5459812,0.10490715,m2189_0_sniff,sniff,m2189, male,20, United States of America, EN, no,26,9,20067.3,20068.38
0.46431217,0.4556422,m1476_0_sneeze,sneeze,m1476, male,25, Brazil, PT, no,41,60,20068.38,20069.136
0.16515332,0.5038968,m1490_0_laughter,laughter,m1490, male,32, United States of America, EN, no,17,70,20069.136,20070.216
0.6544227,0.30370027,m1489_0_sneeze,sneeze,m1489, male,41, United States of America, EN, no,83,40,20070.216,20071.296
0.04767658,0.544002,m0474_0_laughter,laughter,m0474, male,23, United States of America, EN, no,3,99,20071.296,20072.376
0.659073,0.3883626,m0189_0_sneeze,sneeze,m0189, male,34, United Kingdom, EN, no,86,55,20072.376,20073.456
0.14517196,0.5239009,m3199_0_laughter,laughter,m3199, male,32, United States of America, EN, no,15,82,20073.456,20074.536
0.0626946,0.40519828,f2322_0_laughter,laughter,f2322, female,35, United States of America, EN, no,4,35,20074.536,20075.616
0.64937836,0.39741948,m1828_0_sneeze,sneeze,m1828, male,58, United States of America, EN, no,86,56,20075.616,20076.696
0.13580248,0.39615384,f2337_0_laughter,laughter,f2337, female,21, United States of America, EN, no,14,30,20076.696,20077.776
0.7657294,0.2683295,m2006_1_sigh,sigh,m2006, male,26, India, TA, no,105,37,20077.776,20078.856
0.56161124,0.9482734,f0909_0_cough,cough,f0909, female,34, United States of America, ES, no,76,138,20078.856,20079.936
0.86256146,0.4328853,f0418_0_throatclearing,throatclearing,f0418, female,61, United States of America, EN, no,128,74,20079.936,20081.016
0.34714466,0.89609224,m2534_0_cough,cough,m2534, male,45, India, HI, no,1,142,20081.016,20082.096
0.768517,0.13781646,m2997_0_sigh,sigh,m2997, male,32, India, TE, no,122,6,20082.096,20083.176
0.6126156,0.94895905,f1174_0_cough,cough,f1174, female,26, India, TA, yes,104,141,20083.176,20084.256
0.40110958,0.49636135,m3326_0_cough,cough,m3326, male,61, United States of America, EN, no,34,71,20084.256,20085.336
0.14832383,0.3491711,f0463_0_laughter,laughter,f0463, female,36, Brazil, EN, no,16,8,20085.336,20086.416
0.7618841,0.17113459,m3354_0_sniff,sniff,m3354, male,34, United States of America, EN, no,110,18,20086.416,20087.496
0.47407335,0.72934616,m2064_0_cough,cough,m2064, male,34, Brazil, PT, no,44,106,20087.496,20088.576
0.58629996,0.11337735,f1456_0_sniff,sniff,f1456, female,31, United States of America, EN, no,48,13,20088.576,20089.656
0.6186157,0.07750256,m2016_0_sniff,sniff,m2016, male,32, United States of America, EN, no,66,9,20089.656,20090.736
0.68212193,0.7419983,f0272_0_throatclearing,throatclearing,f0272, female,18, United States of America, EN, no,102,114,20090.736,20091.816
0.48732802,0.94594395,f2481_0_cough,cough,f2481, female,60, United States of America, EN, no,40,138,20091.816,20092.896
0.26007944,0.49878082,m2320_0_laughter,laughter,m2320, male,35, Brazil, PT, no,28,62,20092.896,20093.976
0.6614189,0.00924949,f0244_0_sniff,sniff,f0244, female,32, Canada, EN, no,82,0,20093.976,20095.056
0.826435,0.68967885,m1536_0_throatclearing,throatclearing,m1536, male,28, Brazil, PT, no,132,107,20095.056,20096.136
0.16527,0.51340365,m2335_0_laughter,laughter,m2335, male,27, Italy, IT, no,18,76,20096.136,20097.216
0.60182595,0.83604044,f0236_0_cough,cough,f0236, female,23, United Kingdom, EN, no,83,122,20097.216,20098.08
0.67675173,0.31801516,m2338_0_sneeze,sneeze,m2338, male,33, Turkey, TR, no,92,44,20098.08,20099.16
0.7522859,0.41750786,m2006_0_sigh,sigh,m2006, male,26, India, TA, no,104,61,20099.16,20100.24
0.59047663,0.82680166,f2672_0_sneeze,sneeze,f2672, female,50, United States of America, EN, no,79,121,20100.24,20101.32
0.84129846,0.45743304,f2207_0_sigh,sigh,f2207, female,54, United States of America, EN, no,127,81,20101.32,20102.4
0.60778564,0.4311781,f3327_0_sneeze,sneeze,f3327, female,57, United States of America, EN, no,73,60,20102.4,20103.48
0.7191658,0.8028018,f0281_0_throatclearing,throatclearing,f0281, female,19, Italy, IT, no,116,131,20103.48,20104.56
0.19732843,0.38429913,f1492_0_laughter,laughter,f1492, female,31, United States of America, EN, no,25,28,20104.56,20105.64
0.63255835,0.58336025,m2392_0_sneeze,sneeze,m2392, male,53, United States of America, EN, no,84,91,20105.64,20106.72
0.3743265,0.5876552,m1084_0_laughter,laughter,m1084, male,19, Greece, EL, no,32,90,20106.72,20107.8
0.20911364,0.54519737,m1091_0_laughter,laughter,m1091, male,20, Italy, IT, no,20,93,20107.8,20108.88
0.7707424,0.7950138,f1509_0_throatclearing,throatclearing,f1509, female,46, United States of America, EN, no,124,131,20108.88,20109.96
0.6304396,0.32314512,f1618_0_sneeze,sneeze,f1618, female,33, United States of America, EN, no,73,42,20109.96,20111.04
0.552747,0.92155474,f1802_0_cough,cough,f1802, female,57, United States of America, EN, no,70,132,20111.04,20112.12
0.67777544,0.22590636,f1870_0_sniff,sniff,f1870, female,28, United States of America, EN, no,90,32,20112.12,20113.2
0.5423829,0.87747014,m2978_0_throatclearing,throatclearing,m2978, male,30, United States of America, EN, no,64,125,20113.2,20114.28
0.46398482,0.36609894,m1365_0_sniff,sniff,m1365, male,32, United Kingdom, EN, yes,35,33,20114.28,20115.36
0.41213587,0.8472003,m0505_0_cough,cough,m0505, male,38, United States of America, EN, no,23,130,20115.36,20116.44
0.54924595,0.9616255,f3145_0_cough,cough,f3145, female,30, United States of America, EN, no,69,140,20116.44,20117.52
